ntd_id,legacy_ntd_id,agency_name,reporter_acronym,doing_business_as,reporter_status,reporter_type,reporting_module,organization_type,reported_by_ntd_id,reported_by_name,subrecipient_type,fy_end_date,original_due_date,address_line_1,address_line_2,p_o_box,city,state,zip_code,zip_code_ext,region,url,fta_recipient_id,duns_number,service_area_sq_miles,service_area_pop,primary_uza,uza_name,tribal_area_name,population,density,sq_miles,voms_do,voms_pt,total_voms,volunteer_drivers,personal_vehicles,tam_tier,mode_ar,mode_cb,mode_cc,mode_cr,mode_dr,mode_dt,mode_fb,mode_hr,mode_ip,mode_jt,mode_lr,mode_mb,mode_mg,mode_or,mode_pb,mode_rb,mode_sr,mode_tb,mode_tr,mode_vp,mode_yr,mode_total,mb_only,dr_only,vp_only,mb_dr,vrm_ar,vrm_cb,vrm_cc,vrm_cr,vrm_dr,vrm_dt,vrm_fb,vrm_hr,vrm_ip,vrm_jt,vrm_lr,vrm_mb,vrm_mg,vrm_or,vrm_pb,vrm_rb,vrm_sr,vrm_tb,vrm_tr,vrm_vp,vrm_yr,vrm_total,vrh_ar,vrh_cb,vrh_cc,vrh_cr,vrh_dr,vrh_dt,vrh_fb,vrh_hr,vrh_ip,vrh_jt,vrh_lr,vrh_mb,vrh_mg,vrh_or,vrh_pb,vrh_rb,vrh_sr,vrh_tb,vrh_tr,vrh_vp,vrh_yr,vrh_total,upt_ar,upt_cb,upt_cc,upt_cr,upt_dr,upt_dt,upt_fb,upt_hr,upt_ip,upt_jt,upt_lr,upt_mb,upt_mg,upt_or,upt_pb,upt_rb,upt_sr,upt_tb,upt_tr,upt_vp,upt_yr,upt_total
00025,0025,Salem Area Mass Transit District,SAMTD or SKT,Salem-Keizer Transit or Cherriots,Active,Full Reporter,Urban,Independent Public Agency or Authority of Transit Service,,,,6/30/2019,10/31/2019,555 Court St. NE,Suite 5230,,Salem,OR,97301,3980.0,10,http://www.cherriots.org/,1740.0,46259230.0,68,"230,118",156.0,"Salem, OR",,"236,632","3,117",76,53,84,137,,,Tier II,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0," 1,181,677",0,0,0.0,0.0,0.0,0," 2,124,151",0,0.0,0.0,0,0,0,0.0," 554,187",0,3860015.0,0.0,0,0.0,0.0," 86,874",0,0,0.0,0.0,0.0,0," 167,949",0,0.0,0.0,0,0,0,0.0," 14,376",0,269199.0,0.0,0,0.0,0.0," 241,297",0,0,0.0,0.0,0.0,0," 2,955,477",0,0.0,0.0,0,0,0,0.0," 76,167",0,3272941.0
00026,0T26,Bristol Bay Native Association,BBNA,,Active,Reduced Reporter,Tribe,Tribe,,,,9/30/2019,1/31/2020,1500 Kanakanak Road,,310,Dillingham,AK,99576,310.0,10,http://www.bbna.com/,7163.0,67639807.0,63,"2,539",0.0,Alaska Non-UZA,"Dillingham ANVSA, AK",0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0.0
00027,0T27,Confederated Tribes of Siletz Indians,CTSI,,Active,Reduced Reporter,Tribe,Tribe,,,,6/30/2019,10/31/2019,,,549,Siletz,OR,97380,549.0,10,http://www.ctsi.nsn.us/,7043.0,114787062.0,,,0.0,Oregon Non-UZA,"Siletz Reservation and Off-Reservation Trust Land, OR",0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0.0
00028,0028,County of Pierce,Pierce County Ferry,,Active,Full Reporter,Urban,"City, County or Local Government Unit or Department of Transportation",,,,12/31/2019,4/30/2020,"2702 S 42nd ST, Ste 201",,,Tacoma,WA,98409,,10,http://www.co.pierce.wa.us/,5013.0,71850887.0,233,"844,295",14.0,"Seattle, WA",,"3,059,393","3,028","1,010",,2,2,,,Tier II,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0," 41,557",0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,41557.0,0.0,0,0.0,0.0,0,0," 5,248",0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,5248.0,0.0,0,0.0,0.0,0,0," 460,515",0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,460515.0
00029,0029,Snohomish County Public Transportation Benefit Area Corporation,Community Transit,,Active,Full Reporter,Urban,Independent Public Agency or Authority of Transit Service,,,,12/31/2019,4/30/2020,7100 Hardeson Road,,,Everett,WA,98203,5834.0,10,https://www.communitytransit.org/,2578.0,37420460.0,260,"816,720",14.0,"Seattle, WA",,"3,059,393","3,028","1,010",575,96,671,,,Tier I (Fixed Route VOMS),0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1986719,0.0,0.0," 1,580,703",0,0,0.0,0.0,0.0,0," 6,757,561",0,0.0,0.0,0,0,0,0.0," 4,712,129",0,15037112.0,0.0,99497,0.0,0.0," 84,937",0,0,0.0,0.0,0.0,0," 485,337",0,0.0,0.0,0,0,0,0.0," 148,683",0,818454.0,0.0,3079701,0.0,0.0," 190,637",0,0,0.0,0.0,0.0,0," 6,999,159",0,0.0,0.0,0,0,0,0.0," 823,759",0,11093256.0
00030,0T30,Chickaloon Native Village,CATs,,Active,Reduced Reporter,Tribe,Tribe,,,,9/30/2019,1/31/2020,P.O. Box 1105,,,Chickaloon,AK,99674,,10,http://www.chickaloontransit.com,6666.0,37410123.0,,,0.0,Alaska Non-UZA,"Chickaloon ANVSA, AK",0,0,0,2,,2,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0," 55,072",0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,55072.0,0.0,0,0.0,0.0," 2,593",0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,2593.0,0.0,0,0.0,0.0," 2,942",0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,2942.0
00031,0T31,Shoshone-Bannock Tribes ,SBTDOT,,Active,Reduced Reporter,Tribe,Tribe,,,,9/30/2019,1/31/2020,,,306,Fort Hall,ID,83203,,10,http://www.sbtribes.com/,6976.0,793139684.0,,0,0.0,Idaho Non-UZA,"Fort Hall Reservation and Off-Reservation Trust Land, ID",0,0,0,21,,21,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0," 201,697",0,0.0,0.0,0,0,0,0.0,0,0,201697.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0," 14,400",0,0.0,0.0,0,0,0,0.0,0,0,14400.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0," 29,472",0,0.0,0.0,0,0,0,0.0,0,0,29472.0
00034,0034,Rogue Valley Transportation District,RVTD,,Active,Full Reporter,Urban,Independent Public Agency or Authority of Transit Service,,,,6/30/2019,10/31/2019,3200 Crater Lake Avenue,,,Medford,OR,97504,9075.0,10,http://www.rvtd.org/,1739.0,91288639.0,50,"132,022",213.0,"Medford, OR",,"154,081","2,381",65,21,19,40,,,Tier II,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0," 429,699",0,0,0.0,0.0,0.0,0," 976,332",0,0.0,0.0,0,0,0,0.0,0,0,1406031.0,0.0,0,0.0,0.0," 30,387",0,0,0.0,0.0,0.0,0," 67,339",0,0.0,0.0,0,0,0,0.0,0,0,97726.0,0.0,0,0.0,0.0," 48,949",0,0,0.0,0.0,0.0,0," 1,184,003",0,0.0,0.0,0,0,0,0.0,0,0,1232952.0
00035,0035,Washington State Ferries,WSF,,Active,Full Reporter,Urban,State Government Unit or Department of Transportation,,,,6/30/2019,10/31/2019,2901 Third Avenue,,,Seattle,WA,98121,1081.0,10,http://www.wsdot.wa.gov/ferries/,1724.0,808883995.0,"1,945","3,919,300",14.0,"Seattle, WA",,"3,059,393","3,028","1,010",19,,19,,,Tier II,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0," 906,867",0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,906867.0,0.0,0,0.0,0.0,0,0," 126,622",0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,126622.0,0.0,0,0.0,0.0,0,0," 24,255,403",0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,24255403.0
00036,0T36,Makah Tribal Council,,,Active,Reduced Reporter,Tribe,Tribe,,,,12/31/2019,4/30/2020,P.O. Box 115,,,Neah Bay ,WA,98357,115.0,10,http://www.makah.com/,6907.0,71845952.0,,,0.0,Washington Non-UZA,"Makah Indian Reservation, WA",0,0,0,1,,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0," 42,428",0,0.0,0.0,0,0,0,0.0,0,0,42428.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0," 2,448",0,0.0,0.0,0,0,0,0.0,0,0,2448.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0," 5,373",0,0.0,0.0,0,0,0,0.0,0,0,5373.0
00040,0040,Central Puget Sound Regional Transit Authority,ST,Sound Transit,Active,Full Reporter,Urban,Independent Public Agency or Authority of Transit Service,,,,12/31/2019,4/30/2020,401 South Jackson Street,,,Seattle,WA,98104,2826.0,10,http://www.soundtransit.org/,5656.0,958427239.0,"1,087","3,158,800",14.0,"Seattle, WA",,"3,059,393","3,028","1,010",278,122,400,,,Tier I (Rail),0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11982301,0.0," 2,242,727",0,0,0,0.0,0.0,0.0," 5,410,211",0,0,0.0,0.0,0," 76,003",0,0.0,0,0,19711242.0,0.0,653012,0.0," 75,641",0,0,0,0.0,0.0,0.0," 265,566",0,0,0.0,0.0,0," 9,866",0,0.0,0,0,1004085.0,0.0,17494527,0.0," 4,612,415",0,0,0,0.0,0.0,0.0," 24,761,684",0,0,0.0,0.0,0," 936,957",0,0.0,0,0,47805583.0
00041,0041,Alaska Railroad Corporation,ARRC,,Active,Full Reporter,Urban,State Government Unit or Department of Transportation,,,,12/31/2019,4/30/2020,327 West Ship Creek Avenue,,107500,Anchorage,AK,99510,7500.0,10,http://www.alaskarailroad.com,5806.0,9487042.0,266,"352,701",149.0,"Anchorage, AK",,"251,243","2,956",85,38,,38,,,Tier I (Rail),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0," 1,219,157",0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,1219157.0," 45,366",0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,45366.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,203367.0
00043,0043,Link Transit,,,Active,Full Reporter,Urban,Independent Public Agency or Authority of Transit Service,,,,12/31/2019,4/30/2020,2700 Euclid Avenue,,,Wenatchee,WA,98801,,10,http://www.linktransit.com/,5606.0,790160758.0,197,"108,660",412.0,"Wenatchee, WA",,"67,227","2,143",31,47,2,49,,,Tier II,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,0,0.0,0,266565,0,0,0.0,0.0,0.0,0," 1,883,755",0,0.0,0.0,0,0,0,0.0,0,0,2150320.0,0,0,0.0,0,21673,0,0,0.0,0.0,0.0,0," 91,510",0,0.0,0.0,0,0,0,0.0,0,0,113183.0,0.0,0,0.0,0,56841,0,0,0.0,0.0,0.0,0," 979,166",0,0.0,0.0,0,0,0,0.0,0,0,1036007.0
00044,0044,Skagit Transit,SKT,,Active,Full Reporter,Urban,Independent Public Agency or Authority of Transit Service,,,,12/31/2019,4/30/2020,600 County Shop Lane,,,Burlington,WA,98233,9772.0,10,https://www.skagittransit.org/,5816.0,840017672.0,760,"115,484",435.0,"Mount Vernon, WA",,"62,966","1,827",34,90,,90,,,Tier II,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0," 465,625",0.0,0," 445,994",0,0,0.0,0.0,0.0,0," 889,278",0,0.0,0.0,0,0,0,0.0," 1,085,851",0,2886748.0,0," 15,202",0.0,0," 37,553",0,0,0.0,0.0,0.0,0," 61,821",0,0.0,0.0,0,0,0,0.0," 29,504",0,144080.0,0.0," 146,079",0.0,0," 75,496",0,0,0.0,0.0,0.0,0," 560,363",0,0.0,0.0,0,0,0,0.0," 114,180",0,896118.0
00045,0045,Fairbanks North Star Borough ,MACS,,Active,Reduced Reporter,Urban,"City, County or Local Government Unit or Department of Transportation",,,,6/30/2019,10/31/2019,3175 Peger Road,,,Fairbanks,AK,99709,,10,http://www.co.fairbanks.ak.us/transportation/,1734.0,76637651.0,"7,444","99,725",425.0,"Fairbanks, AK",,"64,513","1,170",55,14,,14,,,Tier II,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,0,0.0,0," 137,318",0,0,0.0,0.0,0.0,0," 559,482",0,0.0,0.0,0,0,0,0.0,0,0,696800.0,0,0,0.0,0," 9,695",0,0,0.0,0.0,0.0,0," 35,961",0,0.0,0.0,0,0,0,0.0,0,0,45656.0,0.0,0,0.0,0," 25,308",0,0,0.0,0.0,0.0,0," 413,482",0,0.0,0.0,0,0,0,0.0,0,0,438790.0
00046,0046,City of Wilsonville,SMART,South Metro Area Regional Transit,Active,Full Reporter,Urban,"City, County or Local Government Unit or Department of Transportation",,,,6/30/2019,10/31/2019,28879 SW Boberg Road (site location),,,Wilsonville,OR,97070,,10,http://www.ridesmart.com/,5706.0,37600215.0,80,"73,870",24.0,"Portland, OR-WA",,"1,849,898","3,528",524,19,,19,,,Tier II,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,0,0.0,0," 82,389",0,0,0.0,0.0,0.0,0," 537,838",0,0.0,0.0,0,0,0,0.0,0,0,620227.0,0,0,0.0,0," 6,902",0,0,0.0,0.0,0.0,0," 30,947",0,0.0,0.0,0,0,0,0.0,0,0,37849.0,0.0,0,0.0,0," 17,300",0,0,0.0,0.0,0.0,0," 292,650",0,0.0,0.0,0,0,0,0.0,0,0,309950.0
00047,0047,City of Corvallis,CTS,Corvallis Transit System,Active,Reduced Reporter,Urban,"City, County or Local Government Unit or Department of Transportation",,,,6/30/2019,10/31/2019,1245 NE Third Street,,1083,Corvallis,OR,97339,1083.0,10,http://www.CorvallisTransit.com/,5664.0,30796783.0,14,"54,462",436.0,"Corvallis, OR",,"62,433","2,957",21,,11,11,,,Tier II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0," 446,438",0,0.0,0.0,0,0,0,0.0,0,0,446438.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0," 29,281",0,0.0,0.0,0,0,0,0.0,0,0,29281.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0," 1,093,925",0,0.0,0.0,0,0,0,0.0,0,0,1093925.0
00048,0048,City of Lewiston,Lewiston Transit System,Lewiston Transit System,Active,Reduced Reporter,Urban,"City, County or Local Government Unit or Department of Transportation",,,,9/30/2019,1/31/2020,PO Box 617,215 D St,617,Lewiston,ID,83501,,10,http://www.ridethevalley.org,5981.0,40197261.0,17,"50,058",483.0,"Lewiston, ID-WA",,"51,924","1,840",28,4,,4,,,Tier II,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,0,0.0,0," 34,717",0,0,0.0,0.0,0.0,0," 105,777",0,0.0,0.0,0,0,0,0.0,0,0,140494.0,0,0,0.0,0," 2,256",0,0,0.0,0.0,0.0,0," 7,064",0,0.0,0.0,0,0,0,0.0,0,0,9320.0,0.0,0,0.0,0," 5,991",0,0,0.0,0.0,0.0,0," 55,835",0,0.0,0.0,0,0,0,0.0,0,0,61826.0
00051,0051,Asotin County,PTBA,,Active,Reduced Reporter,Urban,"City, County or Local Government Unit or Department of Transportation",,,,12/31/2019,4/30/2020,1494 Poplar St,,,Clarkston,WA,99403,,10,http://www.asotincoptba.com,6450.0,830295015.0,20,"21,888",483.0,"Lewiston, ID-WA",,"51,924","1,840",28,14,,14,,,Tier II,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0,0,0.0,0," 40,102",0,0,0.0,0.0,0.0,0," 161,937",0,0.0,0.0,0,0,0,0.0," 133,753",0,335792.0,0,0,0.0,0," 3,881",0,0,0.0,0.0,0.0,0," 10,247",0,0.0,0.0,0,0,0,0.0," 3,562",0,17690.0,0.0,0,0.0,0," 8,172",0,0,0.0,0.0,0.0,0," 67,806",0,0.0,0.0,0,0,0,0.0," 28,462",0,104440.0
00053,0053,Coeur d'Alene Tribe,Citylink,Citylink Transit,Active,Reduced Reporter,Tribe,Tribe,,,,9/30/2019,1/31/2020,37914 South Nukwalqw Street,,236,Worley,ID,83876,236.0,10,http://www.idahocitylink.com/,6807.0,808783844.0,388,"21,188",304.0,"Coeur d'Alene, ID","Coeur d'Alene Reservation, ID","98,378","2,083",47,7,,7,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,0,0.0,0," 65,387",0,0,0.0,0.0,0.0,0," 614,369",0,0.0,0.0,0,0,0,0.0,0,0,679756.0,0,0,0.0,0," 1,951",0,0,0.0,0.0,0.0,0," 23,898",0,0.0,0.0,0,0,0,0.0,0,0,25849.0,0.0,0,0.0,0," 7,731",0,0,0.0,0.0,0.0,0," 231,653",0,0.0,0.0,0,0,0,0.0,0,0,239384.0
00055,0055,Kootenai County,KC,Kootenai County Citylink North,Active,Reduced Reporter,Urban,"City, County or Local Government Unit or Department of Transportation",,,,9/30/2019,1/31/2020,451 North Government Way,,9000,Coeur d'Alene,ID,83816,9000.0,10,http://www.kcgov.us/,6283.0,78207404.0,32,"75,423",304.0,"Coeur d'Alene, ID",,"98,378","2,083",47,,4,4,,,Tier II,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0.0,0," 96,363",0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,96363.0,0,0,0.0,0," 6,141",0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,6141.0,0.0,0,0.0,0," 17,801",0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,17801.0
00057,0057,Central Oregon Intergovernmental Council,Cascades East Transit,,Active,Full Reporter,Urban,"MPO, COG or Other Planning Agency",,,,6/30/2019,10/31/2019,334 NE Hawthorne Avenue,,,Bend,OR,97701,,10,https://coic2.org/transportation/,7112.0,137128062.0,75,"127,940",344.0,"Bend, OR",,"83,794","2,110",40,27,22,49,,,Tier II,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0," 489,945",0.0,0,330590,0,0,0.0,0.0,0.0,0,443890,0,0.0,0.0,0,0,0,0.0,0,0,1264425.0,0," 16,745",0.0,0,28925,0,0,0.0,0.0,0.0,0,33681,0,0.0,0.0,0,0,0,0.0,0,0,79351.0,0.0," 216,547",0.0,0,83428,0,0,0.0,0.0,0.0,0,445993,0,0.0,0.0,0,0,0,0.0,0,0,745968.0
00058,0058,City of Portland,PBOT,,Active,Full Reporter,Urban,"City, County or Local Government Unit or Department of Transportation",,,,6/30/2019,10/31/2019,1120 SW 5th Street,Room 800,,Portland,OR,97204,,10,https://www.portlandoregon.gov/transportation/,1728.0,54971197.0,11,"89,237",24.0,"Portland, OR-WA",,"1,849,898","3,528",524,,14,14,,,Tier I (Rail),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0," 399,542",0," 34,294",0,0,433836.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0," 68,730",0," 3,288",0,0,72018.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0," 4,491,362",0," 2,104,368",0,0,6595730.0
00059,0059,Josephine County,JCT,Josephine Community Transit,Active,Reduced Reporter,Urban,"City, County or Local Government Unit or Department of Transportation",,,,6/30/2019,10/31/2019,201 River Heights Way,,,Grants Pass,OR,97527,5432.0,10,http://www.co.josephine.or.us/SectionIndex.asp?SectionID=164,6746.0,18742572.0,80,"48,000",494.0,"Grants Pass, OR",,"50,520","1,858",27,15,,15,,,Tier II,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0," 196,408",0.0,0," 84,726",0,0,0.0,0.0,0.0,0," 175,476",0,0.0,0.0,0,0,0,0,0,0,456610.0,0," 6,275",0.0,0," 5,867",0,0,0.0,0.0,0.0,0," 11,860",0,0.0,0.0,0,0,0,0,0,0,24002.0,0.0," 32,411",0.0,0," 17,024",0,0,0.0,0.0,0.0,0," 170,892",0,0.0,0.0,0,0,0,0,0,0,220327.0
00061,0061,City of Albany,ATS,,Active,Reduced Reporter,Urban,"City, County or Local Government Unit or Department of Transportation",,,,6/30/2019,10/31/2019,333 Broadalbin,,490,Albany,OR,97321,,10,http://www.cityofalbany.net/,5676.0,93478899.0,20,"50,724",459.0,"Albany, OR",,"56,997","2,379",24,13,,13,,,Tier II,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,0,0.0,0," 106,201",0,0,0.0,0.0,0.0,0," 185,971",0,0.0,0.0,0,0,0,0,0,0,292172.0,0,0,0.0,0," 8,740",0,0,0.0,0.0,0.0,0," 10,639",0,0.0,0.0,0,0,0,0,0,0,19379.0,0.0,0,0.0,0," 20,343",0,0,0.0,0.0,0.0,0," 162,576",0,0.0,0.0,0,0,0,0,0,0,182919.0
00063,0063,City of Milton-Freewater,,,Active,Reduced Reporter,Urban,"City, County or Local Government Unit or Department of Transportation",,,,6/30/2019,10/31/2019,722 S. Main Street,,6,MiltonFreewater,OR,97862,,10,http://www.mfcity.com/,7213.0,51941763.0,79,"8,600",464.0,"Walla Walla, WA-OR",,"55,805","2,017",28,,2,2,,,Tier II,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0," 5,726",0,0.0,0.0,0.0,0," 20,709",0,0.0,0.0,0,0,0,0,0,0,26435.0,0,0,0.0,0,0, 452,0,0.0,0.0,0.0,0," 1,506",0,0.0,0.0,0,0,0,0,0,0,1958.0,0.0,0,0.0,0,0," 4,350",0,0.0,0.0,0.0,0," 5,164",0,0.0,0.0,0,0,0,0,0,0,9514.0
