NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Operating Expense Type,Operators' Salaries and Wages,Operators' Paid Absences,Other Salaries and Wages,Other Paid Absences,Fringe Benefits,Service Costs,Fuel and Lubricants,Tires and Tubes,Other Materials and Supplies,Utilities,Casualty and Liability Costs,Taxes,PT Funds In Report,PT Funds Reported Separately,Miscellaneous Expenses,Reduced Reporting Waiver - Total OE,Total Operating Expenses,Total Operating Expenses (No Funds Reported Separately),ADA Related Expenses
00006,City of Yakima,Full Reporter,Urban,CB,PT,Total,$0,$0,"$24,068","$4,074","$9,930",$0,$0,$0,$0,"$2,082","$17,568",$0,"$458,653",$0,$0,$0,"$516,375","$516,375",$0
00006,City of Yakima,Full Reporter,Urban,CB,PT,Vehicle Maintenance,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$137,596",$0,$0,$0,"$137,596","$137,596",$0
00006,City of Yakima,Full Reporter,Urban,CB,PT,Vehicle Operations,$0,$0,"$12,365","$2,313","$4,927",$0,$0,$0,$0,$0,$0,$0,"$183,461",$0,$0,$0,"$203,066","$203,066",$0
00006,City of Yakima,Full Reporter,Urban,DR,PT,Facility Maintenance,$0,$0,"$1,954",$614,$959,$0,$0,$0,$0,$0,$0,$0,"$40,226",$0,$0,$0,"$43,753","$43,753",$0
00006,City of Yakima,Full Reporter,Urban,DR,PT,General Administration,$0,$0,"$15,639","$4,296","$6,710",$0,$0,$0,$0,"$6,243","$93,181",$0,"$185,039",$0,$0,$0,"$311,108","$311,108",$0
00006,City of Yakima,Full Reporter,Urban,DR,PT,Total,$0,$0,"$29,958","$7,223","$12,596","$23,708","$98,418",$0,$0,"$6,243","$93,181",$0,"$804,517",$0,$0,$0,"$1,075,844","$1,075,844","$1,075,844"
00006,City of Yakima,Full Reporter,Urban,DR,PT,Vehicle Maintenance,$0,$0,$0,$0,$0,"$23,708","$2,953",$0,$0,$0,$0,$0,"$144,813",$0,$0,$0,"$171,474","$171,474",$0
00006,City of Yakima,Full Reporter,Urban,DR,PT,Vehicle Operations,$0,$0,"$12,365","$2,313","$4,927",$0,"$95,465",$0,$0,$0,$0,$0,"$434,439",$0,$0,$0,"$549,509","$549,509",$0
00006,City of Yakima,Full Reporter,Urban,MB,DO,Facility Maintenance,$0,$0,$0,$0,$0,"$123,621",$0,$0,"$5,383",$0,$0,$0,$0,$0,$0,$0,"$129,004","$129,004",$0
00006,City of Yakima,Full Reporter,Urban,MB,DO,General Administration,$0,$0,"$366,630","$55,531","$152,089","$586,306",$0,$0,"$12,230","$29,353","$445,772",$0,$0,$0,"$27,506",$0,"$1,675,417","$1,675,417",$0
00006,City of Yakima,Full Reporter,Urban,MB,DO,Total,"$1,704,293","$237,087","$943,246","$138,863","$1,258,060","$1,497,856","$417,350","$6,420","$85,347","$29,353","$445,772",$0,$0,$0,"$28,756",$0,"$6,792,403","$6,792,403",$0
00006,City of Yakima,Full Reporter,Urban,MB,DO,Vehicle Maintenance,$0,$0,"$155,014","$19,191","$93,544","$418,082","$10,434",$321,"$50,578",$0,$0,$0,$0,$0,$0,$0,"$747,164","$747,164",$0
00006,City of Yakima,Full Reporter,Urban,MB,DO,Vehicle Operations,"$1,704,293","$237,087","$421,602","$64,141","$1,012,427","$369,847","$406,916","$6,099","$17,156",$0,$0,$0,$0,$0,"$1,250",$0,"$4,240,818","$4,240,818",$0
00006,City of Yakima,Full Reporter,Urban,VP,DO,Facility Maintenance,$0,$0,"$1,954",$614,$959,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$3,527","$3,527",$0
00006,City of Yakima,Full Reporter,Urban,VP,DO,General Administration,$0,$0,"$13,684","$4,296","$6,710","$2,871",$0,$0,$0,"$4,162","$80,919",$0,$0,$0,$119,$0,"$112,761","$112,761",$0
00006,City of Yakima,Full Reporter,Urban,VP,DO,Total,$0,$0,"$15,638","$4,910","$7,669","$22,054","$56,979","$5,106",$0,"$4,162","$80,919",$0,$0,$0,$119,$0,"$197,556","$197,556",$0
00006,City of Yakima,Full Reporter,Urban,VP,DO,Vehicle Maintenance,$0,$0,$0,$0,$0,"$19,183","$3,419",$306,$0,$0,$0,$0,$0,$0,$0,$0,"$22,908","$22,908",$0
00006,City of Yakima,Full Reporter,Urban,VP,DO,Vehicle Operations,$0,$0,$0,$0,$0,$0,"$53,560","$4,800",$0,$0,$0,$0,$0,$0,$0,$0,"$58,360","$58,360",$0
00007,Lane Transit District,Full Reporter,Urban,DR,PT,Facility Maintenance,$0,$0,"$6,675","$1,361","$6,011","$53,180",$0,$0,$408,$0,$0,$0,"$1,233",$0,$0,$0,"$68,868","$68,868",$0
00007,Lane Transit District,Full Reporter,Urban,DR,PT,General Administration,$0,$0,"$28,938","$5,349","$25,971","$300,304",$0,$0,"$19,881","$21,618","$2,656",$0,"$590,483",$0,$0,$0,"$995,200","$995,200",$0
00007,Lane Transit District,Full Reporter,Urban,DR,PT,Total,$0,$0,"$35,613","$6,710","$31,982","$353,484",$0,$0,"$20,289","$21,618","$2,656",$0,"$4,262,451",$0,$0,$0,"$4,734,803","$4,734,803","$2,505,537"
00007,Lane Transit District,Full Reporter,Urban,DR,PT,Vehicle Maintenance,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$367,519",$0,$0,$0,"$367,519","$367,519",$0
00007,Lane Transit District,Full Reporter,Urban,DR,PT,Vehicle Operations,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$3,303,216",$0,$0,$0,"$3,303,216","$3,303,216",$0
00007,Lane Transit District,Full Reporter,Urban,DT,PT,Facility Maintenance,$0,$0,"$8,391","$1,710","$7,555","$50,416",$0,$0,$513,$0,$0,$0,"$200,837",$0,$0,$0,"$269,422","$269,422",$0
00007,Lane Transit District,Full Reporter,Urban,DT,PT,General Administration,$0,$0,"$36,373","$6,723","$32,643","$398,907",$0,$0,"$2,171","$25,522","$3,338",$0,"$1,090,569",$0,$0,$0,"$1,596,246","$1,596,246",$0
00007,Lane Transit District,Full Reporter,Urban,DT,PT,Total,$0,$0,"$44,764","$8,433","$40,198","$449,323",$0,$0,"$2,684","$25,522","$3,338",$0,"$5,196,046",$0,$0,$0,"$5,770,308","$5,770,308",$0
00007,Lane Transit District,Full Reporter,Urban,DT,PT,Vehicle Maintenance,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$754,691",$0,$0,$0,"$754,691","$754,691",$0
00007,Lane Transit District,Full Reporter,Urban,DT,PT,Vehicle Operations,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$3,149,949",$0,$0,$0,"$3,149,949","$3,149,949",$0
00007,Lane Transit District,Full Reporter,Urban,MB,DO,Facility Maintenance,$0,$0,"$457,043","$118,018","$521,347","$698,243",$0,$0,"$35,430",$0,$0,"$4,646",$0,$0,"$10,315",$0,"$1,845,042","$1,845,042",$0
00007,Lane Transit District,Full Reporter,Urban,MB,DO,General Administration,$0,$0,"$2,474,861","$413,654","$2,420,234","$2,586,567",$0,$0,"$149,783","$438,274","$230,360",$0,$0,$0,"$279,779",$0,"$8,993,512","$8,993,512",$0
00007,Lane Transit District,Full Reporter,Urban,MB,DO,Total,"$7,444,560","$1,191,855","$6,242,142","$1,173,997","$12,829,570","$3,447,283","$1,438,626","$136,776","$1,338,959","$439,116","$230,360","$4,646",$0,$0,"$364,340",$0,"$36,282,230","$36,282,230",$0
00007,Lane Transit District,Full Reporter,Urban,MB,DO,Vehicle Maintenance,$0,$0,"$1,749,313","$334,510","$1,399,901","$137,818","$20,295","$1,677","$1,129,631",$0,$0,$0,$0,$0,"$4,934",$0,"$4,778,079","$4,778,079",$0
00007,Lane Transit District,Full Reporter,Urban,MB,DO,Vehicle Operations,"$7,444,560","$1,191,855","$1,560,925","$307,815","$8,488,088","$24,655","$1,418,331","$135,099","$24,115",$842,$0,$0,$0,$0,"$69,312",$0,"$20,665,597","$20,665,597",$0
00007,Lane Transit District,Full Reporter,Urban,MB,PT,Facility Maintenance,$0,$0,$473,$96,$426,$552,$0,$0,$29,$0,$0,$0,"$3,560",$0,$0,$0,"$5,136","$5,136",$0
00007,Lane Transit District,Full Reporter,Urban,MB,PT,General Administration,$0,$0,"$2,048",$379,"$1,838",$434,$0,$0,"$1,890",$358,$188,$0,"$120,036",$0,$0,$0,"$127,171","$127,171",$0
00007,Lane Transit District,Full Reporter,Urban,MB,PT,Total,$0,$0,"$2,521",$475,"$2,264",$986,$0,$0,"$1,919",$358,$188,$0,"$484,111",$0,$0,$0,"$492,822","$492,822",$0
00007,Lane Transit District,Full Reporter,Urban,MB,PT,Vehicle Maintenance,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$16,578",$0,$0,$0,"$16,578","$16,578",$0
00007,Lane Transit District,Full Reporter,Urban,MB,PT,Vehicle Operations,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$343,937",$0,$0,$0,"$343,937","$343,937",$0
00007,Lane Transit District,Full Reporter,Urban,RB,DO,Facility Maintenance,$0,$0,"$132,744","$33,704","$148,767","$482,940",$0,$0,"$18,012",$0,$0,"$1,295",$0,$0,"$2,875",$0,"$820,337","$820,337",$0
00007,Lane Transit District,Full Reporter,Urban,RB,DO,General Administration,$0,$0,"$712,625","$110,499","$625,232","$720,899",$0,$0,"$43,133","$173,266","$94,612",$0,$0,$0,"$77,977",$0,"$2,558,243","$2,558,243",$0
00007,Lane Transit District,Full Reporter,Urban,RB,DO,Total,"$2,074,864","$332,180","$2,094,916","$385,747","$3,791,516","$1,274,881","$665,306","$63,685","$593,838","$173,266","$94,612","$1,295",$0,$0,"$102,468",$0,"$11,648,574","$11,648,574",$0
00007,Lane Transit District,Full Reporter,Urban,RB,DO,Vehicle Maintenance,$0,$0,"$814,504","$155,753","$651,813","$64,170","$9,449",$781,"$525,972",$0,$0,$0,$0,$0,"$2,298",$0,"$2,224,740","$2,224,740",$0
00007,Lane Transit District,Full Reporter,Urban,RB,DO,Vehicle Operations,"$2,074,864","$332,180","$435,043","$85,791","$2,365,704","$6,872","$655,857","$62,904","$6,721",$0,$0,$0,$0,$0,"$19,318",$0,"$6,045,254","$6,045,254",$0
00007,Lane Transit District,Full Reporter,Urban,VP,PT,Facility Maintenance,$0,$0,"$3,699",$754,"$3,331","$4,325",$0,$0,$226,$0,$0,$0,"$2,599",$0,$0,$0,"$14,934","$14,934",$0
00007,Lane Transit District,Full Reporter,Urban,VP,PT,General Administration,$0,$0,"$16,036","$2,964","$14,392","$4,099",$0,$0,"$6,756","$2,806","$1,472",$0,"$70,949",$0,$0,$0,"$119,474","$119,474",$0
00007,Lane Transit District,Full Reporter,Urban,VP,PT,Total,$0,$0,"$19,735","$3,718","$17,723","$8,424",$0,$0,"$6,982","$2,806","$1,472",$0,"$230,363",$0,$0,$0,"$291,223","$291,223",$0
00007,Lane Transit District,Full Reporter,Urban,VP,PT,Vehicle Maintenance,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$15,568",$0,$0,$0,"$15,568","$15,568",$0
00007,Lane Transit District,Full Reporter,Urban,VP,PT,Vehicle Operations,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$141,247",$0,$0,$0,"$141,247","$141,247",$0
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,DR,PT,Facility Maintenance,$0,$0,$0,$0,$0,"$277,806",$0,$0,"$4,082",$0,$0,$0,"$8,086",$0,$0,$0,"$289,974","$289,974",$0
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,DR,PT,General Administration,$0,$0,"$1,856,489","$396,309","$945,725","$491,865",$0,$0,"$178,713","$108,287","$132,970","$1,786","$4,582,822",$0,"$141,265",$0,"$8,836,231","$8,836,231",$0
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,DR,PT,Total,$0,$0,"$1,950,165","$414,769","$1,006,935","$5,708,809","$1,771,221","$120,614","$237,647","$108,287","$132,970","$1,786","$24,774,687",$0,"$141,265",$0,"$36,369,155","$36,369,155","$24,453,448"
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,DR,PT,Vehicle Maintenance,$0,$0,$0,$0,$0,"$2,344,359",$0,$0,"$16,539",$0,$0,$0,"$269,566",$0,$0,$0,"$2,630,464","$2,630,464",$0
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,DR,PT,Vehicle Operations,$0,$0,"$93,676","$18,460","$61,210","$2,594,779","$1,771,221","$120,614","$38,313",$0,$0,$0,"$19,914,213",$0,$0,$0,"$24,612,486","$24,612,486",$0
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,DT,PT,Facility Maintenance,$0,$0,$0,$0,$0,"$38,707",$0,$0,$415,$0,$0,$0,"$297,558",$0,$0,$0,"$336,680","$336,680",$0
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,DT,PT,General Administration,$0,$0,"$305,281","$67,295","$109,182","$87,629",$0,$0,"$25,026","$14,502","$25,502",$342,"$637,623",$0,"$25,203",$0,"$1,297,585","$1,297,585",$0
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,DT,PT,Total,$0,$0,"$323,247","$70,835","$117,248","$469,774",$0,$0,"$32,789","$14,502","$25,502",$342,"$4,123,296",$0,"$25,203",$0,"$5,202,738","$5,202,738","$4,340,687"
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,DT,PT,Vehicle Maintenance,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$637,623",$0,$0,$0,"$637,623","$637,623",$0
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,DT,PT,Vehicle Operations,$0,$0,"$17,966","$3,540","$8,066","$343,438",$0,$0,"$7,348",$0,$0,$0,"$2,550,492",$0,$0,$0,"$2,930,850","$2,930,850",$0
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,LR,DO,Facility Maintenance,$0,$0,"$11,987,085","$2,053,286","$7,045,568","$4,163,225",$0,$0,"$2,586,182",$0,$0,$0,$0,$0,"$338,117",$0,"$28,173,463","$28,173,463",$0
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,LR,DO,General Administration,$0,$0,"$7,975,992","$1,924,531","$9,947,447","$4,303,887",$0,$0,"$1,861,443","$2,864,320","$3,106,503","$14,459",$0,$0,"$637,171",$0,"$32,635,753","$32,635,753",$0
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,LR,DO,Total,"$14,184,015","$2,156,772","$44,009,843","$7,782,816","$39,541,802","$24,705,668","$163,617","$20,310","$21,372,639","$8,136,709","$3,106,503","$14,459",$0,$0,"$975,288",$0,"$166,170,441","$166,170,441",$0
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,LR,DO,Vehicle Maintenance,$0,$0,"$16,030,793","$2,334,948","$9,950,031","$1,851,703","$163,617","$20,310","$16,549,151",$0,$0,$0,$0,$0,$0,$0,"$46,900,553","$46,900,553",$0
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,LR,DO,Vehicle Operations,"$14,184,015","$2,156,772","$8,015,973","$1,470,051","$12,598,756","$14,386,853",$0,$0,"$375,863","$5,272,389",$0,$0,$0,$0,$0,$0,"$58,460,672","$58,460,672",$0
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,MB,DO,Facility Maintenance,$0,$0,"$2,313,974","$394,450","$1,443,904","$8,212,288",$0,$0,"$459,876",$0,$0,$0,$0,$0,"$70,423",$0,"$12,894,915","$12,894,915",$0
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,MB,DO,General Administration,$0,$0,"$16,800,843","$3,700,029","$22,807,476","$5,986,753",$0,$0,"$2,788,777","$1,897,020","$4,235,079","$21,429",$0,$0,"$1,814,405",$0,"$60,051,811","$60,051,811",$0
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,MB,DO,Total,"$76,003,243","$10,686,076","$51,190,291","$9,481,144","$94,887,062","$25,269,165","$12,464,103","$1,222,884","$15,752,252","$1,911,135","$4,235,079","$21,429",$0,$0,"$1,884,828",$0,"$305,008,691","$305,008,691",$0
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,MB,DO,Vehicle Maintenance,$0,$0,"$18,568,029","$2,891,875","$12,251,605","$2,397,226","$308,343","$38,738","$11,980,470",$0,$0,$0,$0,$0,$0,$0,"$48,436,286","$48,436,286",$0
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,MB,DO,Vehicle Operations,"$76,003,243","$10,686,076","$13,507,445","$2,494,790","$58,384,077","$8,672,898","$12,155,760","$1,184,146","$523,129","$14,115",$0,$0,$0,$0,$0,$0,"$183,625,679","$183,625,679",$0
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,SR,PT,Facility Maintenance,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$465,718",$0,$0,"$465,718",$0,$0
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,SR,PT,General Administration,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$2,364,191",$0,$0,"$2,364,191",$0,$0
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,SR,PT,Total,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$11,394,721",$0,$0,"$11,394,721",$0,$0
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,SR,PT,Vehicle Maintenance,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$1,341,276",$0,$0,"$1,341,276",$0,$0
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,SR,PT,Vehicle Operations,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,$0,"$7,223,536",$0,$0,"$7,223,536",$0,$0
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,YR,PT,Facility Maintenance,$0,$0,"$106,211","$21,035","$62,735","$861,392",$0,$0,"$104,403",$0,$0,$0,"$26,603",$0,$0,$0,"$1,182,379","$1,182,379",$0
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,YR,PT,General Administration,$0,$0,"$97,360","$21,446","$148,383","$55,510",$0,$0,"$46,882","$232,031","$176,097",$146,"$192,180",$0,"$14,713",$0,"$984,748","$984,748",$0
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,YR,PT,Total,$0,$0,"$1,290,157","$228,147","$814,674","$982,431","$258,368",$226,"$486,800","$232,031","$176,097",$146,"$2,324,244",$0,"$14,713",$0,"$6,808,034","$6,808,034",$0
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,YR,PT,Vehicle Maintenance,$0,$0,"$923,128","$152,473","$503,463","$43,301","$1,823",$226,"$332,390",$0,$0,$0,"$29,264",$0,$0,$0,"$1,986,068","$1,986,068",$0
00008,Tri-County Metropolitan Transportation District of Oregon,Full Reporter,Urban,YR,PT,Vehicle Operations,$0,$0,"$163,458","$33,193","$100,093","$22,228","$256,545",$0,"$3,125",$0,$0,$0,"$2,076,197",$0,$0,$0,"$2,654,839","$2,654,839",$0
00009,Kalispel Tribe of Indians,Reduced Reporter,Tribe,DR,DO,Total,,,,,,,,,,,,,,,,"$103,609","$103,609","$103,609",
00009,Kalispel Tribe of Indians,Reduced Reporter,Tribe,MB,DO,Total,,,,,,,,,,,,,,,,"$441,700","$441,700","$441,700",
00010,Klamath Tribes,Reduced Reporter,Tribe,CB,DO,Total,,,,,,,,,,,,,,,,"$325,499","$325,499","$325,499",
00010,Klamath Tribes,Reduced Reporter,Tribe,DR,DO,Total,,,,,,,,,,,,,,,,"$212,268","$212,268","$212,268",
00011,Valley Regional Transit,Full Reporter,Urban,DR,PT,Facility Maintenance,$0,$0,$0,$0,$0,"$18,700",$0,$0,"$2,492",$0,$0,$0,$0,$0,$0,$0,"$21,192","$21,192",$0
00011,Valley Regional Transit,Full Reporter,Urban,DR,PT,General Administration,$0,$0,"$357,974","$47,059","$182,247","$309,166",$0,$0,"$14,314","$65,335","$166,275",$0,"$166,154",$0,"$187,420",$0,"$1,495,944","$1,495,944",$0
00011,Valley Regional Transit,Full Reporter,Urban,DR,PT,Total,$0,$0,"$357,974","$47,059","$182,247","$516,700","$88,566","$13,450","$127,625","$65,335","$166,275",$0,"$2,550,394",$0,"$198,925",$0,"$4,314,550","$4,314,550","$2,351,296"
00011,Valley Regional Transit,Full Reporter,Urban,DR,PT,Vehicle Maintenance,$0,$0,$0,$0,$0,"$84,935","$4,061",$0,"$108,969",$0,$0,$0,"$157,865",$0,"$3,052",$0,"$358,882","$358,882",$0
00011,Valley Regional Transit,Full Reporter,Urban,DR,PT,Vehicle Operations,$0,$0,$0,$0,$0,"$103,899","$84,505","$13,450","$1,850",$0,$0,$0,"$2,226,375",$0,"$8,453",$0,"$2,438,532","$2,438,532",$0
00011,Valley Regional Transit,Full Reporter,Urban,MB,PT,Facility Maintenance,$0,$0,$0,$0,$0,"$132,321",$0,$0,"$19,276",$0,$0,$0,$0,$0,$0,$0,"$151,597","$151,597",$0
00011,Valley Regional Transit,Full Reporter,Urban,MB,PT,General Administration,$0,$0,"$907,987","$119,363","$462,262","$761,832",$0,$0,"$15,239","$219,064","$332,452",$0,"$197,093",$0,"$250,594",$0,"$3,265,886","$3,265,886",$0
00011,Valley Regional Transit,Full Reporter,Urban,MB,PT,Total,$0,$0,"$907,987","$119,363","$462,262","$1,021,459","$314,936","$126,377","$631,550","$219,064","$332,452",$0,"$6,497,260",$0,"$282,690",$0,"$10,915,400","$10,915,400",$0
00011,Valley Regional Transit,Full Reporter,Urban,MB,PT,Vehicle Maintenance,$0,$0,$0,$0,$0,"$101,078","$9,582",$0,"$574,597",$0,$0,$0,"$1,387,044",$0,"$9,741",$0,"$2,082,042","$2,082,042",$0
00011,Valley Regional Transit,Full Reporter,Urban,MB,PT,Vehicle Operations,$0,$0,$0,$0,$0,"$26,228","$305,354","$126,377","$22,438",$0,$0,$0,"$4,913,123",$0,"$22,355",$0,"$5,415,875","$5,415,875",$0
00012,Municipality of Anchorage,Full Reporter,Urban,DR,PT,Facility Maintenance,$0,$0,$0,$0,$0,"$234,146",$0,$0,$0,$0,$0,$0,"$44,847",$0,$0,$0,"$278,993","$278,993",$0
00012,Municipality of Anchorage,Full Reporter,Urban,DR,PT,General Administration,$0,$0,"$181,881","$13,956","$142,218","$78,559",$0,$0,"$2,913","$4,208",$679,$0,"$852,094",$0,"$5,048",$0,"$1,281,556","$1,281,556",$0
00012,Municipality of Anchorage,Full Reporter,Urban,DR,PT,Total,$0,$0,"$181,881","$13,956","$142,218","$312,705","$446,081","$1,689","$100,237","$4,208",$679,$248,"$4,484,705",$0,"$5,048",$0,"$5,693,655","$5,693,655","$3,017,638"
00012,Municipality of Anchorage,Full Reporter,Urban,DR,PT,Vehicle Maintenance,$0,$0,$0,$0,$0,$0,$0,$0,"$30,145",$0,$0,$248,"$358,776",$0,$0,$0,"$389,169","$389,169",$0
00012,Municipality of Anchorage,Full Reporter,Urban,DR,PT,Vehicle Operations,$0,$0,$0,$0,$0,$0,"$446,081","$1,689","$67,179",$0,$0,$0,"$3,228,988",$0,$0,$0,"$3,743,937","$3,743,937",$0
00012,Municipality of Anchorage,Full Reporter,Urban,MB,DO,Facility Maintenance,$0,$0,"$157,273","$13,127","$132,202","$1,243,386",$0,$0,"$6,823",$0,$0,"$9,002",$0,$0,"$1,973",$0,"$1,563,786","$1,563,786",$0
00012,Municipality of Anchorage,Full Reporter,Urban,MB,DO,General Administration,$0,$0,"$656,985","$57,490","$472,630","$2,464,706",$0,$0,"$36,033","$69,797","$9,643",$0,$0,$0,"$27,615",$0,"$3,794,899","$3,794,899",$0
00012,Municipality of Anchorage,Full Reporter,Urban,MB,DO,Total,"$6,018,866","$606,041","$3,546,638","$338,918","$7,189,722","$3,838,551","$1,148,903","$185,005","$1,250,009","$69,797","$9,643","$9,569",$0,$0,"$49,058",$0,"$24,260,720","$24,260,720",$0
00012,Municipality of Anchorage,Full Reporter,Urban,MB,DO,Vehicle Maintenance,$0,$0,"$2,002,114","$204,349","$1,426,788","$77,527","$87,728","$27,743","$1,034,357",$0,$0,$474,$0,$0,"$12,934",$0,"$4,874,014","$4,874,014",$0
00012,Municipality of Anchorage,Full Reporter,Urban,MB,DO,Vehicle Operations,"$6,018,866","$606,041","$730,266","$63,952","$5,158,102","$52,932","$1,061,175","$157,262","$172,796",$0,$0,$93,$0,$0,"$6,536",$0,"$14,028,021","$14,028,021",$0
00012,Municipality of Anchorage,Full Reporter,Urban,MB,PT,Facility Maintenance,$0,$0,"$11,838",$988,"$9,951","$93,588",$0,$0,$514,$0,$0,$678,"$9,148",$0,$0,$0,"$126,705","$126,705",$0
00012,Municipality of Anchorage,Full Reporter,Urban,MB,PT,General Administration,$0,$0,"$49,451","$4,327","$35,574","$342,661",$0,$0,"$2,712","$5,254",$726,$0,"$173,819",$0,$0,$0,"$614,524","$614,524",$0
